fecha,vol_corregido,flujo_corregido,presion,temperatura
2025-04-11 06:30:03.037,2824382.3,714.2999877929688,20.700000762939453,21.200000762939453
2025-04-11 07:30:02.157,2825118.3,719.5999755859375,20.799999237060547,21.799999237060547
2025-04-11 08:00:02.487,2825487.3,724.2000122070312,20.600000381469727,22.299999237060547
2025-04-11 09:30:02.427,2826588.3,737.7000122070312,20.700000762939453,24.299999237060547
2025-04-11 10:00:02.117,2826952.3,715.5999755859375,20.700000762939453,25.600000381469727
2025-04-11 10:30:03.813,2827311.3,740.7000122070312,20.700000762939453,27.100000381469727
2025-04-11 11:00:02.220,2827683.3,720.0999755859375,20.700000762939453,28.700000762939453
2025-04-11 12:30:02.340,2828772.3,723.7999877929688,20.399999618530273,30.5
2025-04-11 15:00:02.150,2830576.3,698.2000122070312,20.5,30.399999618530273
2025-04-11 19:30:02.787,2833771.3,726.7000122070312,20.399999618530273,25.700000762939453
2025-04-11 22:00:02.543,2835523.3,710.2999877929688,20.5,23.799999237060547
2025-04-11 23:30:02.290,2836587.3,723.5,20.600000381469727,23.600000381469727
2025-04-12 00:00:03.880,2836941.3,704.2000122070312,20.600000381469727,23.899999618530273
2025-04-12 00:30:02.173,2837301.3,738.9000244140625,20.600000381469727,23.799999237060547
2025-04-12 01:30:02.803,2838011.3,719.0999755859375,20.700000762939453,23.200000762939453
2025-04-12 03:30:02.773,2839412.3,710.7999877929688,20.600000381469727,23.0
2025-04-12 04:00:02.880,2839772.3,710.2000122070312,20.600000381469727,23.100000381469727
2025-04-11 09:00:02.517,2826224.3,731.9000244140625,20.700000762939453,23.5
2025-04-11 06:00:02.347,2824017.3,753.9000244140625,20.700000762939453,21.100000381469727
2025-04-11 11:30:02.603,2828048.3,727.5999755859375,20.399999618530273,29.200000762939453
2025-04-11 13:30:02.430,2829499.3,722.5999755859375,20.399999618530273,30.700000762939453
2025-04-11 14:00:02.213,2829859.3,721.9000244140625,20.399999618530273,29.899999618530273
2025-04-11 14:30:07.750,2830222.3,723.5,20.5,29.700000762939453
2025-04-11 17:00:02.077,2832026.3,715.4000244140625,20.399999618530273,27.899999618530273
2025-04-11 17:30:03.217,2832376.3,711.7000122070312,20.600000381469727,27.0
2025-04-11 20:00:03.350,2834122.3,688.0999755859375,20.600000381469727,25.299999237060547
2025-04-11 21:30:03.067,2835175.3,726.4000244140625,20.5,23.799999237060547
2025-04-12 00:00:03.513,2836941.3,704.2000122070312,20.600000381469727,23.899999618530273
2025-04-11 07:00:02.437,2824751.3,748.0999755859375,20.799999237060547,21.399999618530273
2025-04-11 08:30:02.520,2825857.3,745.2000122070312,20.700000762939453,22.899999618530273
2025-04-11 12:00:02.310,2828406.3,712.0,20.299999237060547,29.5
2025-04-11 13:00:02.140,2829132.3,724.7999877929688,20.299999237060547,31.5
2025-04-11 15:30:02.987,2830935.3,746.4000244140625,20.200000762939453,31.100000381469727
2025-04-11 16:00:02.307,2831307.3,710.2999877929688,20.5,30.600000381469727
2025-04-11 16:30:02.287,2831659.3,728.5999755859375,20.399999618530273,29.399999618530273
2025-04-11 18:00:02.877,2832728.3,690.7000122070312,20.5,26.399999618530273
2025-04-11 18:30:02.573,2833074.3,715.0,20.399999618530273,25.899999618530273
2025-04-11 19:00:05.260,2833424.3,668.5999755859375,20.600000381469727,25.700000762939453
2025-04-11 20:30:02.280,2834473.3,708.5,20.600000381469727,24.799999237060547
2025-04-11 21:00:02.220,2834821.3,684.2000122070312,20.700000762939453,24.200000762939453
2025-04-11 22:30:02.860,2835879.3,692.4000244140625,20.600000381469727,23.899999618530273
2025-04-11 23:00:02.467,2836221.3,720.2999877929688,20.600000381469727,23.700000762939453
2025-04-12 01:00:03.177,2837660.3,676.2999877929688,20.600000381469727,23.5
2025-04-12 02:00:03.260,2838363.3,705.2999877929688,20.600000381469727,23.299999237060547
2025-04-12 03:00:03.037,2839070.3,673.0999755859375,20.700000762939453,23.299999237060547
2025-04-12 02:30:02.460,2838717.3,722.9000244140625,20.600000381469727,23.200000762939453
