fecha,vol_corregido,flujo_corregido,presion,temperatura
2025-02-18 06:00:02.133,436195.0,1824.9000244140625,8.5,15.899999618530273
2025-02-18 07:00:01.597,437961.0,1787.300048828125,8.399999618530273,15.899999618530273
2025-02-18 09:30:02.623,442416.0,1767.0,8.300000190734863,16.200000762939453
2025-02-18 10:30:02.687,444229.0,1841.199951171875,8.300000190734863,16.5
2025-02-18 11:00:02.673,445126.0,1803.699951171875,8.199999809265137,16.700000762939453
2025-02-18 13:00:02.110,448591.0,1699.699951171875,8.399999618530273,16.100000381469727
2025-02-18 13:30:02.160,449449.0,1713.0,8.300000190734863,16.5
2025-02-18 14:30:02.880,451152.0,1753.5999755859375,8.199999809265137,15.600000381469727
2025-02-18 16:00:02.477,453715.0,1699.699951171875,8.300000190734863,15.600000381469727
2025-02-18 18:00:02.133,457171.0,1739.9000244140625,8.399999618530273,15.300000190734863
2025-02-18 18:30:02.513,458019.0,1671.0999755859375,8.5,15.300000190734863
2025-02-18 19:30:02.380,459672.0,1700.5,8.300000190734863,15.5
2025-02-18 20:30:02.060,461365.0,1696.9000244140625,8.399999618530273,15.399999618530273
2025-02-18 21:00:02.547,462213.0,1716.300048828125,8.600000381469727,15.300000190734863
2025-02-18 21:30:02.760,463061.0,1687.5999755859375,8.399999618530273,15.300000190734863
2025-02-18 23:30:02.357,466404.0,1672.9000244140625,8.399999618530273,15.199999809265137
2025-02-19 00:00:02.827,467253.0,1688.9000244140625,8.399999618530273,15.300000190734863
2025-02-19 00:30:02.150,468101.0,1683.5999755859375,8.399999618530273,15.300000190734863
2025-02-19 03:00:02.207,472481.0,1764.800048828125,8.399999618530273,15.800000190734863
2025-02-19 03:30:02.660,473370.0,1796.5999755859375,8.399999618530273,15.899999618530273
2025-02-19 04:30:02.737,475137.0,1756.800048828125,8.399999618530273,15.800000190734863
2025-02-19 05:00:02.133,476025.0,1799.5999755859375,8.399999618530273,15.899999618530273
2025-02-19 06:00:01.993,477803.0,1813.199951171875,8.300000190734863,15.899999618530273
2025-02-18 08:30:01.953,440640.0,1794.800048828125,8.300000190734863,16.100000381469727
2025-02-18 12:00:01.897,446893.0,1789.0999755859375,8.300000190734863,16.5
2025-02-19 04:00:02.313,474261.0,1760.300048828125,8.399999618530273,15.800000190734863
2025-02-18 06:30:01.433,437099.0,1753.800048828125,8.399999618530273,15.899999618530273
2025-02-18 07:30:01.960,438863.0,1825.0,8.399999618530273,16.0
2025-02-18 08:00:02.653,439752.0,1754.199951171875,8.300000190734863,16.0
2025-02-18 09:00:02.427,441529.0,1789.4000244140625,8.399999618530273,16.200000762939453
2025-02-18 10:00:02.687,443316.0,1796.5,8.199999809265137,16.399999618530273
2025-02-18 12:30:02.020,447749.0,1635.5999755859375,8.399999618530273,16.5
2025-02-18 15:00:02.220,451997.0,1660.300048828125,8.399999618530273,15.5
2025-02-18 15:30:01.850,452856.0,1761.5999755859375,8.399999618530273,15.5
2025-02-18 16:30:01.880,454589.0,1734.9000244140625,8.399999618530273,15.399999618530273
2025-02-18 17:00:02.213,455450.0,1749.4000244140625,8.399999618530273,15.399999618530273
2025-02-18 17:30:06.847,456310.0,1721.0,8.399999618530273,15.300000190734863
2025-02-18 19:00:02.777,458853.0,1658.0999755859375,8.399999618530273,15.399999618530273
2025-02-18 20:00:02.640,460518.0,1685.699951171875,8.300000190734863,15.600000381469727
2025-02-18 22:00:02.417,463910.0,1707.699951171875,8.5,15.199999809265137
2025-02-18 22:30:02.643,464733.0,1597.9000244140625,8.5,15.199999809265137
2025-02-18 23:00:01.970,465568.0,1694.699951171875,8.5,15.199999809265137
2025-02-19 01:00:02.570,468977.0,1736.5,8.399999618530273,15.699999809265137
2025-02-19 01:30:01.877,469812.0,1712.5,8.399999618530273,15.699999809265137
2025-02-19 02:00:02.270,470701.0,1780.800048828125,8.399999618530273,15.899999618530273
2025-02-19 02:30:02.827,471592.0,1755.9000244140625,8.399999618530273,15.800000190734863
2025-02-19 05:30:02.377,476929.0,1755.300048828125,8.399999618530273,15.899999618530273
2025-02-18 11:30:03.720,446023.0,1753.4000244140625,8.399999618530273,16.5
2025-02-18 14:00:02.407,450321.0,1716.0,8.399999618530273,15.800000190734863
