fecha,vol_corregido,flujo_corregido,presion,temperatura
2025-03-17 06:00:02.473,817971.0,0.0,12.100000381469727,19.799999237060547
2025-03-17 07:00:02.297,817971.0,0.0,12.100000381469727,19.700000762939453
2025-03-17 08:00:02.137,817971.0,0.0,12.100000381469727,20.0
2025-03-17 08:30:02.610,817971.0,0.0,12.100000381469727,20.200000762939453
2025-03-17 09:00:02.290,817971.0,0.0,12.199999809265137,20.799999237060547
2025-03-17 09:30:02.657,817971.0,0.0,12.199999809265137,21.700000762939453
2025-03-17 10:30:02.747,817971.0,0.0,12.100000381469727,22.899999618530273
2025-03-17 11:00:03.863,817971.0,0.0,12.100000381469727,23.200000762939453
2025-03-17 11:00:04.117,817971.0,0.0,12.100000381469727,23.200000762939453
2025-03-17 12:00:01.847,817996.0,50.5,11.300000190734863,21.200000762939453
2025-03-17 12:30:02.250,818022.0,50.20000076293945,11.300000190734863,21.100000381469727
2025-03-17 13:00:01.733,818048.0,50.599998474121094,11.300000190734863,21.0
2025-03-17 13:30:02.120,818072.0,50.70000076293945,11.300000190734863,21.399999618530273
2025-03-17 14:00:02.430,818097.0,51.599998474121094,11.300000190734863,22.200000762939453
2025-03-17 14:30:02.323,818124.0,54.5,11.300000190734863,22.0
2025-03-17 15:00:02.940,818152.0,57.0,11.300000190734863,22.600000381469727
2025-03-17 15:30:02.207,818182.0,62.29999923706055,11.300000190734863,22.899999618530273
2025-03-17 16:00:02.523,818217.0,69.30000305175781,11.300000190734863,22.299999237060547
2025-03-17 16:30:02.903,818249.0,64.4000015258789,11.300000190734863,21.700000762939453
2025-03-17 17:30:02.730,818317.0,71.19999694824219,11.399999618530273,19.700000762939453
2025-03-17 18:30:02.690,818388.0,72.0,11.5,18.600000381469727
2025-03-17 19:30:02.547,818458.0,72.80000305175781,11.5,18.0
2025-03-17 20:30:02.360,818530.0,73.0999984741211,11.399999618530273,17.700000762939453
2025-03-17 23:00:04.080,818855.0,168.3000030517578,11.5,16.100000381469727
2025-03-17 23:30:02.750,818943.0,176.1999969482422,11.399999618530273,16.0
2025-03-18 00:00:04.103,819037.0,205.39999389648438,11.5,15.800000190734863
2025-03-18 01:00:02.937,819254.0,150.3000030517578,11.600000381469727,15.800000190734863
2025-03-18 02:00:02.730,819297.0,0.0,12.300000190734863,18.700000762939453
2025-03-18 02:30:02.287,819297.0,0.0,12.300000190734863,18.899999618530273
2025-03-18 03:30:03.077,819297.0,0.0,12.199999809265137,18.899999618530273
2025-03-18 04:30:02.997,819297.0,0.0,12.199999809265137,19.100000381469727
2025-03-18 06:00:02.300,819297.0,0.0,12.199999809265137,18.700000762939453
2025-03-17 20:00:02.747,818494.0,72.80000305175781,11.399999618530273,17.799999237060547
2025-03-18 01:30:02.297,819297.0,0.0,12.399999618530273,17.200000762939453
2025-03-18 04:00:02.497,819297.0,0.0,12.199999809265137,18.899999618530273
2025-03-17 06:30:02.843,817971.0,0.0,12.100000381469727,19.799999237060547
2025-03-17 07:30:02.757,817971.0,0.0,12.199999809265137,19.799999237060547
2025-03-17 10:00:02.217,817971.0,0.0,12.100000381469727,22.700000762939453
2025-03-17 11:30:02.553,817971.0,0.0,12.100000381469727,23.600000381469727
2025-03-17 17:00:02.303,818281.0,66.5999984741211,11.5,20.700000762939453
2025-03-17 18:00:02.173,818353.0,71.69999694824219,11.399999618530273,19.100000381469727
2025-03-17 21:00:02.790,818583.0,120.0999984741211,11.399999618530273,16.899999618530273
2025-03-17 21:30:02.187,818638.0,118.80000305175781,11.5,16.799999237060547
2025-03-17 22:00:02.767,818702.0,140.8000030517578,11.5,16.399999618530273
2025-03-18 03:00:02.790,819297.0,0.0,12.300000190734863,19.0
2025-03-17 19:00:02.210,818423.0,66.80000305175781,11.5,18.5
2025-03-17 22:30:02.127,818776.0,156.0,11.399999618530273,16.299999237060547
2025-03-18 00:00:04.317,819037.0,205.39999389648438,11.5,15.800000190734863
2025-03-18 00:30:02.707,819142.0,243.0,11.399999618530273,15.699999809265137
2025-03-18 05:00:02.420,819297.0,0.0,12.199999809265137,19.0
2025-03-18 05:30:02.883,819297.0,0.0,12.199999809265137,18.899999618530273
